OrderID,OrderDate,Region,Store,ProductCategory,UnitPrice,Quantity,DiscountPercent,GrossSales,NetSales,Cost,Profit,PaymentMethod,CustomerSegment,CustomerAge,CustomerGender,SatisfactionScore,DeliveryDays
ORD105947,2024-11-10,North,Store_15,Electronics,371.63,5,10.0,2973.04,2675.74,1371.64,1304.1,Credit Card,Returning,33.0,Female,,5.0
ORD102186,2023-08-11,West,Store_09,Beauty,38.28,1,0.0,38.28,38.28,24.8,13.48,Cash,Returning,,Female,3.2,2.0
ORD103308,2023-01-18,South,Store_11,Clothing,142.44,1,25.0,142.44,106.83,64.02,42.81,Debit Card,Returning,28.0,Male,2.7,5.0
ORD103731,2024-09-19,Central,Store_07,Groceries,3.29,1,0.0,3.29,3.29,1.66,1.63,Bank Transfer,New,24.0,Male,3.2,4.0
ORD101037,2023-01-11,North,Store_19,Clothing,137.88,1,10.0,137.88,124.09,74.8,49.29,Bank Transfer,Returning,42.0,Male,4.6,5.0
ORD102437,2024-05-08,Central,Store_09,Sports,206.18,1,5.0,206.18,195.87,113.8,82.07,Credit Card,Returning,37.0,Female,3.9,
ORD102999,2024-04-28,Central,,Clothing,79.72,1,0.0,79.72,79.72,41.57,38.15,Debit Card,Returning,29.0,Female,3.5,5.0
ORD101510,2023-09-01,Central,Store_04,Clothing,154.36,4,0.0,617.44,617.44,325.45,291.99,Cash,Returning,41.0,Male,5.0,3.0
ORD100411,2023-06-17,Central,Store_10,Electronics,946.92,3,10.0,3408.91,3068.02,2262.68,805.34,Bank Transfer,VIP,35.0,Female,4.5,3.0
ORD104816,2024-09-29,South,Store_10,Groceries,33.39,2,0.0,66.78,66.78,47.53,19.25,Credit Card,New,42.0,Female,3.4,3.0
ORD104654,2023-03-31,West,Store_03,Electronics,230.12,1,15.0,230.12,195.6,126.97,68.63,Cash,New,38.0,Other,3.4,6.0
ORD104075,2023-01-17,West,Store_14,Clothing,35.56,2,10.0,71.12,64.01,38.78,25.23,Debit Card,New,27.0,Male,2.5,3.0
ORD101301,2023-10-20,South,Store_09,Electronics,1129.32,2,10.0,2258.64,2032.78,1427.28,605.5,Cash,Returning,61.0,Female,2.9,4.0
ORD103259,2023-10-27,North,Store_08,Electronics,164.8,1,25.0,164.8,123.6,64.37,59.23,Debit Card,New,39.0,Male,4.5,1.0
ORD101317,2024-03-06,South,Store_03,Groceries,59.2,2,10.0,118.4,106.56,52.27,54.29,Bank Transfer,New,17.0,Female,4.9,4.0
ORD103316,2024-04-06,North,Store_07,Groceries,41.06,2,,82.12,78.01,36.77,41.24,Credit Card,New,58.0,Male,3.7,1.0
ORD100777,2023-03-28,East,Store_13,Groceries,32.09,2,0.0,64.18,64.18,30.27,33.91,Mobile Wallet,Returning,38.0,Female,5.0,8.0
ORD104939,2023-09-05,East,Store_16,Groceries,20.22,1,0.0,20.22,20.22,13.49,6.73,Credit Card,Returning,36.0,Female,4.0,5.0
ORD105258,2024-05-03,west,Store_16,Home & Living,375.72,4,0.0,1502.88,1502.88,942.08,560.8,Mobile Wallet,Returning,44.0,Female,3.2,5.0
ORD102367,2023-05-09,South,Store_03,Groceries,10.17,1,0.0,10.17,10.17,5.14,5.03,Bank Transfer,New,20.0,Male,3.3,4.0
ORD102476,2024-01-16,South,Store_04,Home & Living,86.37,1,5.0,86.37,82.05,52.04,30.01,Mobile Wallet,New,42.0,Other,3.0,4.0
ORD104169,2024-05-07,West,Store_20,Electronics,1001.03,1,5.0,1001.03,950.98,470.8,480.18,Cash,VIP,17.0,Male,3.4,7.0
ORD100025,2024-04-15,Central,Store_11,Sports,218.42,1,0.0,218.42,218.42,99.96,118.46,Cash,Returning,57.0,Male,3.0,5.0
ORD103392,2024-08-04,East,Store_13,Clothing,137.66,4,0.0,550.64,550.64,322.74,227.9,Bank Transfer,New,20.0,Female,5.0,3.0
ORD101408,2023-01-02,Central,,Groceries,31.22,1,0.0,31.22,31.22,18.39,12.83,Bank Transfer,New,44.0,Male,5.0,5.0
ORD101139,2024-01-29,North,Store_16,Clothing,58.02,1,0.0,58.02,58.02,40.93,17.09,Bank Transfer,VIP,40.0,Male,,5.0
ORD100505,2023-11-28,East,Store_20,Groceries,59.09,1,0.0,94.54,94.54,56.0,38.54,Mobile Wallet,VIP,45.0,Female,5.0,4.0
ORD101560,2023-08-01,Central,Store_14,Groceries,17.75,3,5.0,53.25,50.59,24.94,25.65,Credit Card,Returning,43.0,Other,5.0,7.0
ORD101120,2023-01-11,North,Store_17,Electronics,136.15,1,0.0,136.15,136.15,67.62,68.53,Cash,VIP,51.0,Male,4.5,5.0
ORD100601,2024-07-22,North,Store_04,Groceries,47.85,1,5.0,57.42,54.55,38.49,16.06,Mobile Wallet,Returning,24.0,Male,3.4,2.0
ORD103941,2023-08-16,North,Store_04,Home & Living,158.66,1,5.0,158.66,150.73,68.36,82.37,Bank Transfer,Returning,47.0,Male,3.2,5.0
ORD102737,2023-05-18,South,Store_02,Beauty,145.16,1,15.0,145.16,123.39,58.17,65.22,Cash,Returning,29.0,Male,2.1,10.0
ORD103851,2023-02-03,West,Store_11,Groceries,5.38,3,0.0,16.14,16.14,9.97,6.17,Credit Card,New,24.0,Male,5.0,4.0
ORD102613,2024-03-12,North,Store_05,Sports,253.21,1,20.0,253.21,202.57,128.5,74.07,Bank Transfer,New,59.0,Male,4.1,6.0
ORD100348,2023-05-12,North,Store_09,Clothing,124.27,2,0.0,248.54,248.54,163.36,85.18,Credit Card,Returning,21.0,Male,4.1,6.0
ORD105945,2023-04-04,East,,Beauty,14.37,1,0.0,14.37,14.37,10.48,3.89,Mobile Wallet,VIP,47.0,Female,2.1,5.0
ORD105475,2024-01-22,Central,Store_07,Beauty,48.08,1,0.0,48.08,48.08,27.04,21.04,Credit Card,New,38.0,Male,4.1,3.0
ORD105626,2023-11-02,South,Store_07,Sports,41.7,1,0.0,66.72,66.72,41.6,25.12,Debit Card,New,34.0,Male,5.0,3.0
ORD105334,2024-03-19,South,Store_19,Electronics,97.09,2,15.0,194.18,165.05,116.06,48.99,Credit Card,VIP,23.0,Female,5.0,
ORD100629,2023-09-25,East,Store_01,Groceries,56.18,4,10.0,224.72,202.25,103.42,98.83,Debit Card,New,59.0,Female,4.0,3.0
ORD105352,2023-03-30,North,Store_13,Electronics,594.92,2,0.0,1189.84,1189.84,892.26,297.58,Debit Card,New,36.0,Male,2.7,5.0
ORD102548,2023-12-10,East,Store_17,Home & Living,93.15,1,0.0,149.04,149.04,72.08,76.96,Mobile Wallet,New,34.0,Male,5.0,6.0
ORD104700,2024-10-10,North,Store_08,Groceries,59.71,1,20.0,59.71,47.77,30.63,17.14,Credit Card,Returning,46.0,Other,3.8,4.0
ORD100408,2024-11-13,South,Store_15,Groceries,14.46,1,0.0,23.14,23.14,12.93,10.21,Bank Transfer,Returning,54.0,Male,4.2,0.0
ORD103391,2024-01-17,South,Store_03,Groceries,47.17,2,0.0,94.34,94.34,58.0,36.34,Cash,Returning,28.0,Other,4.4,5.0
ORD100164,2023-11-02,North,Store_07,Groceries,11.32,1,0.0,18.11,18.11,11.59,6.52,Bank Transfer,Returning,26.0,Male,3.7,8.0
ORD105617,2023-05-15,South,Store_07,Groceries,7.47,3,25.0,22.41,16.81,10.19,6.62,Mobile Wallet,VIP,34.0,Male,,4.0
ORD102336,2023-11-28,Central,Store_18,Electronics,169.12,1,20.0,270.59,216.47,140.17,76.3,Debit Card,Returning,150.0,Female,3.3,1.0
ORD104049,2023-11-30,East,Store_01,Clothing,135.33,1,0.0,216.53,216.53,145.53,71.0,Cash,New,27.0,Female,5.0,6.0
ORD102426,2023-04-26,East,Store_09,Groceries,34.23,1,0.0,34.23,34.23,15.68,18.55,Bank Transfer,New,25.0,Female,3.8,1.0
ORD101087,2024-12-23,North,Store_06,Groceries,3.56,2,0.0,11.39,11.39,5.81,5.58,Credit Card,VIP,43.0,Female,5.0,6.0
ORD103770,2023-11-06,West,Store_14,Groceries,30.79,1,0.0,49.26,49.26,32.7,16.56,Bank Transfer,Returning,52.0,Female,4.1,6.0
ORD104390,2023-05-12,South,Store_14,Electronics,1000.22,1,0.0,1000.22,1000.22,662.44,337.78,Debit Card,Returning,25.0,Female,4.7,3.0
ORD102914,2023-10-25,North,Store_13,Home & Living,119.19,2,0.0,238.38,238.38,117.41,120.97,Debit Card,VIP,46.0,Male,3.9,4.0
ORD102860,2023-05-22,Central,Store_09,Electronics,768.32,3,0.0,2304.96,2304.96,1212.18,1092.78,Debit Card,New,41.0,Male,4.3,6.0
ORD102363,2023-03-28,East,Store_04,Home & Living,48.03,1,15.0,48.03,40.83,22.74,18.09,Mobile Wallet,VIP,40.0,Male,5.0,1.0
ORD104624,2023-10-14,Central,Store_18,Home & Living,26.09,1,0.0,26.09,26.09,16.69,9.4,Debit Card,Returning,16.0,Female,5.0,0.0
ORD103881,2023-06-13,South,Store_05,Groceries,8.89,1,0.0,10.67,10.67,6.7,3.97,Cash,VIP,62.0,Female,4.8,3.0
ORD104123,2023-07-14,East,Store_19,Clothing,155.73,1,10.0,186.88,168.19,114.58,53.61,Mobile Wallet,Returning,24.0,Male,5.0,0.0
ORD104899,2024-03-03,West,Store_03,Beauty,13.42,1,0.0,13.42,13.42,6.48,6.94,Mobile Wallet,Returning,44.0,Male,3.8,0.0
ORD100274,2023-11-02,East,Store_13,Electronics,1022.84,4,0.0,6546.18,6546.18,4304.49,2241.69,Mobile Wallet,New,38.0,Male,3.6,7.0
ORD101072,2024-07-06,West,Store_04,Groceries,46.33,1,0.0,55.6,55.6,34.5,21.1,Mobile Wallet,New,23.0,Male,4.5,3.0
ORD104778,2023-03-19,South,Store_14,Beauty,77.9,1,0.0,77.9,77.9,42.88,35.02,Debit Card,Returning,66.0,Male,,2.0
ORD100675,2024-06-13,West,Store_14,Home & Living,136.25,3,10.0,490.5,441.45,276.58,164.87,Credit Card,Returning,38.0,Female,,0.0
ORD105364,2023-07-19,West,Store_13,Groceries,19.96,1,0.0,23.95,23.95,17.21,6.74,Bank Transfer,New,43.0,Male,4.3,3.0
ORD103382,2024-12-02,South,Store_11,Electronics,625.45,1,0.0,1000.72,1000.72,547.34,453.38,Cash,VIP,48.0,Male,3.1,4.0
ORD103704,2024-11-20,East,Store_01,Clothing,76.24,1,10.0,121.98,109.78,68.39,41.39,Cash,Returning,24.0,Female,3.7,7.0
ORD100585,2024-11-06,South,Store_14,Beauty,29.53,2,0.0,94.5,94.5,47.49,47.01,Credit Card,VIP,47.0,,5.0,3.0
ORD100837,2023-05-25,North,Store_18,Sports,166.02,1,0.0,166.02,166.02,101.63,64.39,Mobile Wallet,Returning,41.0,Female,3.4,2.0
ORD104399,2024-04-28,West,Store_06,Groceries,56.85,2,0.0,113.7,113.7,72.99,40.71,Cash,VIP,20.0,Male,4.8,6.0
ORD102615,2024-05-03,East,Store_10,Groceries,3.24,1,0.0,3.24,3.24,2.07,1.17,Debit Card,VIP,32.0,Male,3.4,3.0
ORD102965,2024-03-08,East,Store_17,Electronics,693.0,1,15.0,693.0,589.05,434.24,154.81,Mobile Wallet,VIP,33.0,Male,5.0,2.0
ORD101437,2024-04-21,West,Store_06,Beauty,31.83,1,10.0,31.83,28.65,13.94,14.71,Credit Card,New,32.0,Male,4.7,4.0
ORD101553,2024-03-27,South,Store_12,Electronics,937.71,1,0.0,937.71,937.71,512.25,425.46,Cash,New,64.0,Male,3.5,1.0
ORD100816,2023-02-01,Central,Store_04,Groceries,11.3,1,15.0,11.3,9.6,5.08,4.52,Credit Card,New,34.0,Female,4.2,4.0
ORD101243,2023-12-24,West,Store_15,Beauty,33.91,2,10.0,108.51,97.66,71.2,26.46,Debit Card,VIP,54.0,Male,4.6,6.0
ORD104312,2023-09-12,West,,Clothing,25.49,2,10.0,50.98,45.88,33.72,12.16,Credit Card,Returning,28.0,Male,5.0,4.0
ORD100302,2023-01-08,Central,Store_19,Groceries,36.79,4,10.0,147.16,132.44,76.45,55.99,Debit Card,Returning,23.0,Female,4.0,4.0
ORD102619,2024-11-21,West,Store_07,Electronics,685.32,1,0.0,1096.51,1096.51,648.78,447.73,Debit Card,New,39.0,Female,5.0,0.0
ORD105660,2023-04-05,South,Store_13,Electronics,341.7,3,25.0,1025.1,768.83,354.48,414.35,Bank Transfer,Returning,38.0,,3.5,3.0
ORD102678,2024-02-28,North,Store_01,Beauty,15.76,5,0.0,78.8,78.8,58.71,20.09,Mobile Wallet,New,38.0,Female,3.7,1.0
ORD102485,2023-09-21,North,Store_15,Beauty,24.54,1,0.0,24.54,24.54,17.46,7.08,Bank Transfer,VIP,42.0,Female,4.4,3.0
ORD103936,2024-01-18,South,Store_04,Electronics,930.07,2,0.0,1860.14,1860.14,1261.48,598.66,Cash,New,32.0,Male,3.3,2.0
ORD105938,2024-12-25,East,Store_20,Sports,69.66,1,0.0,111.46,111.46,74.18,37.28,Mobile Wallet,New,16.0,Other,3.7,5.0
ORD103162,2023-04-28,North,Store_15,Clothing,143.55,1,5.0,143.55,136.37,71.57,64.8,Credit Card,Returning,34.0,Male,4.5,5.0
ORD101063,2024-05-29,Central,Store_10,Clothing,124.39,1,0.0,124.39,124.39,90.64,33.75,Bank Transfer,New,56.0,Male,5.0,4.0
ORD100872,2023-03-25,South,Store_19,Sports,57.81,1,0.0,57.81,57.81,39.95,17.86,Credit Card,Returning,16.0,Male,4.9,1.0
ORD102819,2024-05-31,West,Store_13,Electronics,1186.08,1,0.0,1186.08,1186.08,739.17,446.91,Bank Transfer,New,37.0,Male,4.4,7.0
ORD104900,2023-09-10,North,Store_19,Electronics,268.71,1,0.0,268.71,268.71,151.56,117.15,Credit Card,New,34.0,Male,3.0,3.0
ORD100952,2024-03-24,Central,Store_07,Sports,151.57,3,5.0,454.71,431.97,281.4,150.57,Bank Transfer,VIP,36.0,Female,4.8,4.0
ORD100159,2024-07-26,West,Store_18,Groceries,53.03,1,0.0,63.64,63.64,32.76,30.88,Mobile Wallet,Returning,63.0,Male,3.5,2.0
ORD100923,2023-04-16,East,Store_13,Electronics,514.58,2,5.0,1029.16,977.7,689.75,287.95,Bank Transfer,Returning,63.0,Male,3.4,6.0
ORD102770,2024-04-27,East,Store_08,Home & Living,372.96,1,0.0,372.96,372.96,182.61,190.35,Mobile Wallet,Returning,,Male,3.3,0.0
ORD104155,2023-05-17,West,Store_09,Groceries,36.53,1,0.0,36.53,36.53,22.01,14.52,Mobile Wallet,Returning,38.0,Female,4.5,5.0
ORD105887,2023-05-04,West,Store_01,Groceries,19.24,3,5.0,57.72,54.83,33.97,20.86,Mobile Wallet,VIP,39.0,Male,3.2,4.0
ORD104334,2024-10-31,South,Store_05,Beauty,14.2,2,15.0,28.4,24.14,14.63,9.51,Debit Card,Returning,21.0,Female,2.9,1.0
ORD101975,2023-02-06,Central,Store_07,Sports,31.59,1,0.0,31.59,31.59,16.44,15.15,Mobile Wallet,Returning,28.0,Female,3.4,5.0
ORD104119,2023-02-07,South,Store_05,Groceries,28.13,3,0.0,84.39,84.39,44.14,40.25,Mobile Wallet,Returning,16.0,Female,3.4,6.0
ORD104893,2023-02-05,East,Store_08,Beauty,116.43,2,5.0,232.86,221.22,125.67,95.55,Mobile Wallet,New,46.0,Other,5.0,3.0
ORD103735,2023-05-29,West,Store_02,Beauty,102.29,1,5.0,102.29,97.18,54.69,42.49,Mobile Wallet,Returning,40.0,Female,4.5,2.0
ORD102394,2023-12-12,West,Store_09,Electronics,58.78,3,0.0,282.14,282.14,156.38,125.76,Bank Transfer,New,,Male,3.8,5.0
ORD105218,2023-02-07,North,Store_10,Electronics,428.92,1,15.0,428.92,364.58,198.05,166.53,Bank Transfer,Returning,38.0,Male,3.8,0.0
ORD103603,2024-03-31,Central,Store_07,Beauty,118.76,1,0.0,118.76,118.76,65.13,53.63,Mobile Wallet,New,,Male,3.8,1.0
ORD102056,2024-06-20,West,Store_16,Beauty,134.82,1,15.0,161.78,137.51,91.35,46.16,Debit Card,New,47.0,Female,4.4,2.0
ORD104324,2024-12-09,North,Store_01,Groceries,3.1,1,5.0,4.96,4.71,2.37,2.34,Cash,New,38.0,Male,4.1,6.0
ORD100489,2024-03-18,South,Store_13,Clothing,51.7,2,5.0,103.4,98.23,56.29,41.94,Cash,Returning,53.0,Other,4.1,2.0
ORD103713,2023-06-13,South,Store_13,Groceries,4.73,1,0.0,5.68,5.68,3.24,2.44,Bank Transfer,New,49.0,,3.7,7.0
ORD100385,2023-03-31,East,Store_13,Groceries,59.51,2,20.0,119.02,95.22,47.0,48.22,Cash,VIP,16.0,Male,3.5,5.0
ORD103488,2023-11-20,South,Store_02,Beauty,31.71,1,0.0,50.74,50.74,32.68,18.06,Cash,New,16.0,Male,5.0,5.0
ORD102283,2024-07-28,South,Store_16,Sports,231.69,1,15.0,278.03,236.33,164.42,71.91,Debit Card,Returning,27.0,Female,1.2,3.0
ORD104111,2023-12-17,South,Store_12,Clothing,177.81,1,0.0,284.5,284.5,177.43,107.07,Mobile Wallet,New,16.0,Male,4.8,3.0
ORD101824,2024-07-18,West,Store_06,Electronics,841.85,1,15.0,1010.22,858.69,440.16,418.53,Debit Card,New,38.0,Other,4.1,3.0
ORD104365,2024-09-03,North,Store_08,Groceries,26.77,3,0.0,80.31,80.31,48.45,31.86,Mobile Wallet,New,46.0,Female,4.3,5.0
ORD104419,2023-03-18,North,Store_13,Groceries,36.16,1,0.0,36.16,36.16,18.0,18.16,Credit Card,Returning,54.0,Male,,4.0
ORD101588,2024-09-21,North,Store_04,Electronics,375.24,1,0.0,375.24,375.24,243.58,131.66,Credit Card,VIP,43.0,Female,3.1,4.0
ORD103586,2023-11-27,North,Store_17,Home & Living,45.86,1,0.0,73.38,73.38,50.48,22.9,Mobile Wallet,Returning,29.0,Male,3.7,3.0
ORD103348,2023-03-30,Central,Store_12,Groceries,55.26,1,5.0,55.26,52.5,37.56,14.94,Cash,Returning,23.0,Male,4.5,3.0
ORD105787,2024-03-21,East,Store_13,Sports,117.08,3,5.0,351.24,333.68,238.74,94.94,Mobile Wallet,New,27.0,Other,3.4,1.0
ORD101751,2024-10-09,North,Store_18,Groceries,37.12,2,0.0,74.24,74.24,39.75,34.49,Bank Transfer,Returning,42.0,Male,5.0,3.0
ORD101231,2024-06-19,North,Store_14,Electronics,132.19,3,0.0,475.88,475.88,283.0,192.88,Debit Card,Returning,32.0,Female,3.7,2.0
ORD104089,2024-12-17,South,Store_08,Groceries,48.71,5,0.0,389.68,389.68,221.76,167.92,Mobile Wallet,Returning,30.0,Female,5.0,0.0
ORD103160,2023-03-28,North,Store_05,Home & Living,155.48,2,0.0,310.96,310.96,201.26,109.7,Mobile Wallet,VIP,49.0,Male,3.8,3.0
ORD100963,2023-06-08,West,Store_10,Beauty,28.57,1,5.0,34.28,32.57,20.11,12.46,Mobile Wallet,Returning,22.0,Male,3.9,4.0
ORD104593,2024-06-15,North,Store_02,Groceries,17.61,1,5.0,21.13,20.07,10.59,9.48,Credit Card,Returning,41.0,,4.7,1.0
ORD100352,2023-08-07,Central,Store_14,Beauty,124.87,1,0.0,124.87,124.87,77.26,47.61,Debit Card,VIP,29.0,Female,4.8,3.0
ORD101838,2023-06-12,North,Store_06,Home & Living,317.92,2,0.0,763.01,763.01,431.43,331.58,Bank Transfer,Returning,30.0,Male,4.4,3.0
ORD103945,2024-06-19,East,Store_17,Groceries,4.47,1,0.0,5.36,5.36,2.47,2.89,Bank Transfer,New,52.0,Female,5.0,6.0
ORD104845,2024-07-12,East,Store_18,Clothing,161.46,2,0.0,387.5,387.5,205.23,182.27,Debit Card,New,23.0,Female,4.0,0.0
ORD100001,2024-07-18,West,Store_12,Home & Living,353.62,1,5.0,424.34,403.12,296.07,107.05,Cash,Returning,22.0,Male,4.7,3.0
ORD105159,2024-11-07,North,Store_16,Groceries,56.79,2,0.0,181.73,181.73,103.7,78.03,Bank Transfer,Returning,42.0,Female,2.1,
ORD104381,2023-03-26,East,Store_18,Home & Living,234.36,1,0.0,234.36,234.36,130.44,103.92,Debit Card,Returning,41.0,Male,4.5,2.0
ORD105809,2023-10-04,West,,Groceries,47.9,1,0.0,47.9,47.9,27.72,20.18,Mobile Wallet,New,28.0,Female,3.6,2.0
ORD100783,2023-03-31,North,Store_16,Beauty,117.9,1,0.0,117.9,117.9,61.8,56.1,Credit Card,Returning,49.0,Female,2.3,1.0
ORD104884,2023-01-05,East,Store_17,Electronics,430.74,2,0.0,861.48,861.48,572.43,289.05,Debit Card,Returning,46.0,Male,4.2,6.0
ORD102396,2024-11-22,West,Store_07,Sports,50.8,1,0.0,81.28,81.28,53.22,28.06,Bank Transfer,VIP,59.0,Male,3.0,6.0
ORD104866,2023-12-08,West,Store_09,Electronics,1016.89,1,0.0,1627.02,1627.02,834.36,792.66,Credit Card,New,31.0,Female,,4.0
ORD100068,2023-02-25,East,Store_13,Clothing,112.29,1,5.0,112.29,106.68,65.45,41.23,Cash,Returning,31.0,Male,2.6,2.0
ORD100403,2024-12-10,South,Store_16,Home & Living,485.7,4,0.0,3108.48,3108.48,1426.24,1682.24,Debit Card,New,23.0,Female,4.7,5.0
ORD103434,2023-06-21,South,Store_16,Electronics,1062.23,1,0.0,1274.68,1274.68,787.4,487.28,Mobile Wallet,New,65.0,Male,3.7,3.0
ORD101478,2023-06-18,North,Store_03,Electronics,123.6,1,10.0,148.32,133.49,64.68,68.81,Debit Card,VIP,,Male,5.0,5.0
ORD105416,2023-09-15,Central,Store_05,Electronics,142.5,2,10.0,285.0,256.5,167.29,89.21,Debit Card,New,57.0,Female,5.0,4.0
ORD104273,2023-08-18,South,Store_17,Electronics,816.05,1,5.0,816.05,775.25,388.14,387.11,Mobile Wallet,Returning,27.0,Female,3.5,4.0
ORD103428,2024-07-23,South,Store_16,Electronics,793.88,1,0.0,952.66,952.66,657.23,295.43,Bank Transfer,New,50.0,Male,5.0,3.0
ORD102139,2023-10-20,North,Store_17,Sports,254.2,1,0.0,254.2,254.2,181.66,72.54,Mobile Wallet,VIP,50.0,Female,,9.0
ORD101200,2024-10-03,South,Store_17,Sports,237.03,1,0.0,237.03,237.03,139.03,98.0,Mobile Wallet,Returning,27.0,Male,2.7,6.0
ORD102915,2023-11-16,East,Store_03,Electronics,1044.74,1,0.0,1671.58,1671.58,766.14,905.44,Cash,Returning,44.0,Female,3.8,0.0
ORD102300,2023-07-15,East,Store_15,Home & Living,154.54,1,0.0,185.45,185.45,128.32,57.13,Cash,VIP,30.0,Male,4.3,0.0
ORD101756,2023-09-12,East,Store_03,Clothing,10.92,1,0.0,10.92,10.92,7.27,3.65,Debit Card,Returning,49.0,Male,,2.0
ORD103486,2023-09-06,Central,Store_17,Groceries,54.35,1,20.0,54.35,43.48,19.62,23.86,Debit Card,Returning,51.0,Female,,5.0
ORD101577,2024-08-06,South,Store_13,Groceries,16.33,3,0.0,48.99,48.99,36.04,12.95,Debit Card,Returning,27.0,Male,5.0,
ORD102719,2023-04-30,South,Store_09,Clothing,85.73,1,15.0,85.73,72.87,40.67,32.2,Mobile Wallet,New,,Other,4.9,3.0
ORD102241,2024-04-29,South,Store_14,Beauty,120.53,1,5.0,120.53,114.5,51.58,62.92,Credit Card,New,57.0,Male,4.7,3.0
ORD102774,2024-02-02,East,Store_01,Clothing,55.2,1,5.0,55.2,52.44,31.03,21.41,Cash,Returning,150.0,Female,4.4,0.0
ORD101507,2023-12-17,South,Store_09,Home & Living,46.78,2,0.0,149.7,149.7,78.8,70.9,Mobile Wallet,Returning,39.0,Male,4.0,0.0
ORD103749,2024-10-23,North,Store_07,Groceries,49.6,1,0.0,49.6,49.6,33.73,15.87,Bank Transfer,Returning,63.0,Female,4.6,2.0
ORD102493,2024-03-21,Central,Store_04,Electronics,379.51,1,10.0,379.51,341.56,156.48,185.08,Bank Transfer,Returning,53.0,Male,3.4,3.0
ORD105114,2023-06-23,West,Store_11,Groceries,22.7,1,0.0,27.24,27.24,19.13,8.11,Cash,Returning,54.0,Male,5.0,3.0
ORD100538,2024-01-30,North,Store_11,Clothing,45.37,2,0.0,90.74,90.74,56.93,33.81,Bank Transfer,VIP,42.0,Male,4.0,6.0
ORD101330,2023-11-25,North,Store_19,Clothing,189.12,3,25.0,907.78,680.84,338.34,342.5,Debit Card,Returning,37.0,Male,4.7,6.0
ORD102303,2024-10-03,South,Store_06,Clothing,160.43,1,5.0,160.43,152.41,90.35,62.06,Cash,VIP,16.0,Female,5.0,3.0
ORD102499,2024-11-09,North,Store_19,Groceries,29.71,2,0.0,95.07,95.07,42.92,52.15,Mobile Wallet,Returning,42.0,Male,3.6,2.0
ORD101612,2024-05-04,East,Store_16,Clothing,100.12,1,0.0,100.12,100.12,72.07,28.05,Debit Card,New,37.0,Female,4.1,3.0
ORD101488,2023-03-23,South,Store_05,Home & Living,498.7,2,15.0,997.4,847.79,509.34,338.45,Cash,New,55.0,Male,4.4,7.0
ORD102018,2024-06-09,South,Store_08,Clothing,157.63,5,0.0,945.78,945.78,550.6,395.18,Bank Transfer,Returning,65.0,Female,4.0,2.0
ORD101744,2023-06-03,Central,Store_12,Home & Living,49.38,1,5.0,59.26,56.3,29.11,27.19,Cash,New,16.0,Male,,0.0
ORD104832,2023-10-12,North,,Sports,173.64,1,15.0,173.64,147.59,97.78,49.81,Mobile Wallet,Returning,16.0,Male,2.3,5.0
ORD105689,2023-06-02,North,Store_04,Sports,170.5,2,0.0,409.2,409.2,226.18,183.02,Credit Card,VIP,46.0,Female,5.0,0.0
ORD105493,2023-05-31,South,Store_12,Beauty,41.39,1,0.0,41.39,41.39,26.32,15.07,Credit Card,Returning,29.0,Male,2.5,8.0
ORD105904,2023-05-18,South,Store_08,Home & Living,325.48,2,5.0,650.96,618.41,313.9,304.51,Bank Transfer,VIP,39.0,Female,,2.0
ORD104606,2023-06-25,West,Store_04,Clothing,59.17,1,5.0,71.0,67.45,49.51,17.94,Debit Card,Returning,,Male,4.6,6.0
ORD101393,2024-06-25,South,Store_16,Clothing,67.68,2,10.0,162.43,146.19,106.73,39.46,Bank Transfer,VIP,56.0,Female,4.0,6.0
ORD101508,2024-09-22,North,Store_19,Electronics,372.21,1,20.0,372.21,297.77,207.05,90.72,Debit Card,New,30.0,Male,4.0,4.0
ORD101194,2024-01-19,North,Store_15,Groceries,3.37,3,15.0,10.11,8.59,5.11,3.48,Credit Card,New,34.0,Male,,4.0
ORD105222,2024-11-03,Central,Store_04,Electronics,1046.16,1,5.0,1673.86,1590.17,871.28,718.89,Debit Card,Returning,47.0,Female,4.6,3.0
ORD105802,2023-11-16,North,Store_19,Groceries,20.19,1,10.0,32.3,29.07,18.91,10.16,Cash,Returning,22.0,Female,3.8,7.0
ORD103800,2024-11-04,South,Store_02,Clothing,135.68,1,5.0,217.09,206.24,99.63,106.61,Bank Transfer,Returning,,Male,2.3,4.0
ORD105141,2023-01-12,West,Store_09,Home & Living,359.87,1,0.0,359.87,359.87,186.8,173.07,Debit Card,New,39.0,Male,4.0,5.0
ORD104677,2024-02-19,West,Store_10,Electronics,1064.64,1,0.0,1064.64,1064.64,753.28,311.36,Bank Transfer,Returning,61.0,Male,3.4,3.0
ORD104844,2024-07-02,North,Store_20,Beauty,108.08,2,20.0,259.39,207.51,148.77,58.74,Debit Card,Returning,49.0,Male,4.1,4.0
ORD101931,2023-12-18,East,Store_16,Home & Living,232.52,1,0.0,372.03,372.03,247.02,125.01,Bank Transfer,VIP,23.0,Male,4.6,6.0
ORD102812,2023-05-25,East,Store_07,Clothing,24.53,1,0.0,24.53,24.53,12.46,12.07,Mobile Wallet,New,40.0,Female,4.7,6.0
ORD103974,2023-03-11,South,Store_08,Groceries,55.0,2,0.0,110.0,110.0,64.16,45.84,Credit Card,New,50.0,Male,3.7,2.0
